1830,13,6369169,1,26,27700
1831,2,6370547,1,54,27701
1832,13,6373276,1,219,27702
1833,18,6373281,1,30,27703
1834,1,6374831,120,28,27823
1835,8,6374831,1,72,27824
1836,16,6376400,1,24,27825
1837,4,6376400,18,379,27843
1838,10,6376400,15,175,27858
1839,20,6376402,1,368,27859
1840,7,6377127,1,30,27860
1841,11,6377127,198,96,28058
1842,8,6377131,1,33,28059
1843,16,6389255,1,19,28060
1844,4,6389317,1,321,28061
1845,16,6389323,1,750,28062
1846,20,6415701,1,44,28063
1847,20,6417154,1,161,28064
1848,13,6417159,1,25,28065
1849,14,6420843,100,388,28165
1850,1,6420843,1,135,28166
1851,13,6420844,1,204,28167
1852,5,6427528,140,56,28307
1853,5,6427538,50,169,28357
1854,10,6427538,1,109,28358
1855,20,6428862,11,231,28369
1856,4,6431230,1,259,28370
1857,20,6431233,1,135,28371
1858,16,6442004,1,67,28372
1859,14,6442018,15,671,28387
1860,17,6452743,1,25,28388
1861,4,6455136,15,117,28403
1862,5,6465003,1,116,28404
1863,18,6465012,1,227,28405
1864,9,6469786,11,48,28416
1865,1,6469786,15,149,28431
1866,4,6469790,1,188,28432
1867,12,6470518,1,45,28433
1868,9,6472672,1,110,28434
1869,4,6472672,3,26,28437
1870,5,6475237,1,22,28438
1871,3,6482095,1,1170,28439
1872,13,6482106,1,55,28440
1873,16,6485790,2,94,28442
1874,5,6485797,1,412,28443
1875,18,6485805,1,25,28444
1876,13,6485808,1,267,28445
1877,8,6493452,1,21,28446
1878,1,6493454,1,103,28447
1879,2,6494174,1,339,28448
1880,20,6514546,1,23,28449
1881,8,6519774,1,25,28450
1882,2,6521181,1,51,28451
1883,15,6521198,2,320,28453
1884,10,6521200,1,272,28454
1885,2,6528243,1,741,28455
1886,2,6530536,1,23,28456
1887,3,6532810,1,31,28457
1888,2,6538871,1,372,28458
1889,10,6538883,1,660,28459
1890,10,6538883,2,71,28461
1891,18,6538897,1,929,28462
1892,20,6551246,1,308,28463
1893,11,6563878,1,127,28464
1894,6,6565529,1,25,28465
1895,12,6574874,8,3211,28473
1896,17,6583869,1,237,28474
1897,11,6598248,1,28,28475
1898,8,6607589,1,756,28476
1899,7,6607589,1,292,28477
1900,10,6609088,55,56,28532
1901,18,6609897,1,116,28533
1902,10,6610660,1,74,28534
1903,1,6610679,1,81,28535
1904,16,6616436,1,92,28536
1905,8,6619258,50,177,28586
1906,8,6622678,11,109,28597
1907,6,6622678,1,816,28598
1908,9,6627907,1,25,28599
1909,7,6630009,1,237,28600
1910,6,6641552,1,98,28601
1911,18,6641552,303,79,28904
1912,20,6641554,1,103,28905
1913,11,6641563,489,280,29394
1914,7,6641563,1,87,29395
1915,2,6641566,1,31,29396
1916,7,6646553,1,71,29397
1917,4,6652169,1,2104,29398
1918,10,6652172,1,51,29399
1919,8,6652175,1,346,29400
1920,10,6658682,1,365,29401
1921,15,6667289,1,44,29402
1922,3,6667291,1,29,29403
1923,3,6667294,1,22,29404
1924,8,6679091,1,234,29405
1925,17,6681285,1,34,29406
1926,18,6692757,1,151,29407
1927,1,6717459,1,116,29408
1928,6,6717459,15,165,29423
1929,14,6742161,1,116,29424
1930,4,6742161,11,84,29435
1931,1,6745904,1,15,29436
1932,10,6745909,1,196,29437
1933,17,6746591,1,30,29438
1934,10,6746609,1,128,29439
1935,10,6748014,15,150,29454
1936,12,6758738,1,25,29455
1937,10,6761602,1,1716,29456
1938,1,6762420,1,196,29457
1939,1,6762428,17,235,29474
1940,15,6765974,1,131,29475
1941,7,6765985,1,69,29476
1942,11,6769296,1,23,29477
1943,10,6772992,11,109,29488
1944,8,6777579,1,78,29489
1945,4,6779049,15,436,29504
1946,1,6795677,1,19,29505
1947,5,6830785,1,19,29506
1948,20,6830790,1,573,29507
1949,1,6835076,1,131,29508
1950,1,6841571,2,297,29510
1951,8,6843044,1,185,29511
1952,16,6843071,1,71,29512
1953,18,6865105,1,19,29513
1954,1,6865109,1,111,29514
1955,5,6865799,1,52,29515
1956,1,6874965,1,19,29516
1957,5,6875704,1,79,29517
1958,19,6876360,9,64,29526
1959,17,6881589,1,25,29527
1960,9,6881589,15,174,29542
1961,13,6916697,1,19,29543
1962,18,6916713,1,45,29544
1963,12,6918119,2,93,29546
1964,18,6918122,1,113,29547
1965,13,6919386,29,70,29576
1966,17,6919386,1,189,29577
1967,15,6929638,1,195,29578
1968,3,6929640,1,24,29579
1969,16,6929640,32,676,29611
1970,13,6929655,1,123,29612
1971,20,6942025,1,285,29613
1972,17,6942029,1,38,29614
1973,17,6943417,1,30,29615
1974,11,6945813,1,17,29616
1975,8,6945813,14,82,29630
1976,13,6947605,2,91,29632
1977,14,6951526,1,28,29633
1978,19,6951545,1,220,29634
1979,17,6951545,1,826,29635
1980,3,6951580,1,235,29636
1981,2,6954499,5,14,29641
1982,18,6954499,1,72,29642
1983,18,6974870,1,23,29643
1984,18,6974870,489,231,30132
1985,19,6987527,1,54,30133
1986,7,6987527,1,68,30134
1987,10,6992433,1,29,30135
1988,13,6992439,1,62,30136
1989,10,6996409,1,258,30137
1990,17,6996409,5,76,30142
1991,19,6997205,1,27,30143
1992,7,7002190,1,79,30144
1993,17,7002195,1,86,30145
1994,18,7004584,1,278,30146
1995,6,7006425,1,22,30147
1996,3,7007615,1,457,30148
1997,16,7019051,1,26,30149
1998,2,7020496,2,104,30151
1999,13,7023656,1,116,30152
